gene_symbol,ensembl_id,token_id
ENSG00000231601,ENSG00000231601,30169
ENSG00000231603,ENSG00000231603,30170
ENSG00000231604,ENSG00000231604,30171
LINC01363,ENSG00000231605,30172
ENSG00000231606,ENSG00000231606,30173
DLEU2,ENSG00000231607,30174
EHBP1-AS1,ENSG00000231609,30175
PIK3CDP1,ENSG00000231610,30176
ENSG00000231612,ENSG00000231612,30177
ENSG00000231613,ENSG00000231613,30178
ENSG00000231615,ENSG00000231615,30179
ENSG00000231616,ENSG00000231616,30180
ANAPC15P1,ENSG00000231619,30181
ENSG00000231620,ENSG00000231620,30182
ANKRD44-AS1,ENSG00000231621,30183
RPS29P7,ENSG00000231622,30184
SLC47A1P2,ENSG00000231625,30185
ENSG00000231626,ENSG00000231626,30186
ENSG00000231628,ENSG00000231628,30187
ENSG00000231630,ENSG00000231630,30188
ATP5F1BP1,ENSG00000231635,30189
AGBL5-AS1,ENSG00000231636,30190
USP17L29,ENSG00000231637,30191
LUARIS,ENSG00000231638,30192
YWHAQP8,ENSG00000231643,30193
KRT17P6,ENSG00000231645,30194
FSIP2-AS1,ENSG00000231646,30195
LINC01698,ENSG00000231648,30196
SPATA31B1P,ENSG00000231649,30197
RFESDP1,ENSG00000231650,30198
DLG3-AS1,ENSG00000231651,30199
CD109-AS1,ENSG00000231652,30200
ENSG00000231653,ENSG00000231653,30201
RPS6KA2-AS1,ENSG00000231654,30202
EMP2P1,ENSG00000231655,30203
RPS8P6,ENSG00000231660,30204
ENSG00000231662,ENSG00000231662,30205
COA6-AS1,ENSG00000231663,30206
OGFOD1P1,ENSG00000231665,30207
LINC01704,ENSG00000231666,30208
OR7E111P,ENSG00000231667,30209
PPP2R2DP1,ENSG00000231668,30210
LINC01307,ENSG00000231671,30211
DIRC3,ENSG00000231672,30212
LINC00410,ENSG00000231674,30213
ENSG00000231675,ENSG00000231675,30214
ENSG00000231678,ENSG00000231678,30215
LINC02723,ENSG00000231680,30216
ENSG00000231681,ENSG00000231681,30217
LINC01891,ENSG00000231682,30218
ENSG00000231683,ENSG00000231683,30219
EIF1P3,ENSG00000231684,30220
ANKRD11P2,ENSG00000231686,30221
RPL21P43,ENSG00000231688,30222
LINC01090,ENSG00000231689,30223
LINC00574,ENSG00000231690,30224
ENSG00000231691,ENSG00000231691,30225
ENSG00000231694,ENSG00000231694,30226
NANOGP5,ENSG00000231697,30227
ENSG00000231698,ENSG00000231698,30228
ENSG00000231699,ENSG00000231699,30229
ENSG00000231700,ENSG00000231700,30230
BMS1P13,ENSG00000231701,30231
ENSG00000231702,ENSG00000231702,30232
ENSG00000231703,ENSG00000231703,30233
ENSG00000231704,ENSG00000231704,30234
ENSG00000231705,ENSG00000231705,30235
CYCSP43,ENSG00000231706,30236
PABPC1P1,ENSG00000231707,30237
LINC00899,ENSG00000231711,30238
H3P5,ENSG00000231712,30239
ENSG00000231713,ENSG00000231713,30240
ENSG00000231714,ENSG00000231714,30241
COX6CP2,ENSG00000231715,30242
CDY23P,ENSG00000231716,30243
LINC02789,ENSG00000231718,30244
ENSG00000231720,ENSG00000231720,30245
LINC-PINT,ENSG00000231721,30246
CHMP4AP1,ENSG00000231722,30247
CAPZBP1,ENSG00000231723,30248
ENSG00000231724,ENSG00000231724,30249
VN1R110P,ENSG00000231725,30250
HMGN2P38,ENSG00000231726,30251
TMSB15B-AS1,ENSG00000231728,30252
ARHGEF9-IT1,ENSG00000231729,30253
ENSG00000231731,ENSG00000231731,30254
RPS2P18,ENSG00000231735,30255
TSPAN19,ENSG00000231738,30256
GAPDHP59,ENSG00000231739,30257
ENSG00000231740,ENSG00000231740,30258
ENSG00000231741,ENSG00000231741,30259
LINC01273,ENSG00000231742,30260
ENSG00000231743,ENSG00000231743,30261
ENSG00000231744,ENSG00000231744,30262
ENSG00000231747,ENSG00000231747,30263
ENSG00000231748,ENSG00000231748,30264
ABCA9-AS1,ENSG00000231749,30265
NANOGP10,ENSG00000231750,30266
EMBP1,ENSG00000231752,30267
ENSG00000231754,ENSG00000231754,30268
CHODL-AS1,ENSG00000231755,30269
ENSG00000231756,ENSG00000231756,30270
ARHGAP15-AS1,ENSG00000231758,30271
ENSG00000231760,ENSG00000231760,30272
ENSG00000231762,ENSG00000231762,30273
SLC66A2P1,ENSG00000231763,30274
DLX6-AS1,ENSG00000231764,30275
PPP1R11P2,ENSG00000231765,30276
MTCO2P5,ENSG00000231766,30277
RPS27AP5,ENSG00000231767,30278
LINC01354,ENSG00000231768,30279
ENSG00000231769,ENSG00000231769,30280
TMEM44-AS1,ENSG00000231770,30281
ENSG00000231772,ENSG00000231772,30282
LINC01611,ENSG00000231776,30283
MTND4P21,ENSG00000231777,30284
ENSG00000231780,ENSG00000231780,30285
ENSG00000231781,ENSG00000231781,30286
LINC00575,ENSG00000231782,30287
DBIL5P,ENSG00000231784,30288
H2BP9,ENSG00000231787,30289
RPL31P50,ENSG00000231788,30290
PIK3CD-AS2,ENSG00000231789,30291
ENSG00000231791,ENSG00000231791,30292
DOC2GP,ENSG00000231793,30293
ENSG00000231794,ENSG00000231794,30294
ITCH-IT1,ENSG00000231795,30295
PA2G4P6,ENSG00000231799,30296
ANP32BP2,ENSG00000231801,30297
DNAJB6P3,ENSG00000231802,30298
ENSG00000231804,ENSG00000231804,30299
PCAT7,ENSG00000231806,30300
LINC01388,ENSG00000231808,30301
NANOGP9,ENSG00000231809,30302
RPL36AP35,ENSG00000231810,30303
ENSG00000231811,ENSG00000231811,30304
SNRPCP9,ENSG00000231812,30305
LINC00210,ENSG00000231814,30306
ENSG00000231815,ENSG00000231815,30307
LINC01198,ENSG00000231817,30308
NPM1P48,ENSG00000231821,30309
SMC3P1,ENSG00000231822,30310
AKAIN1,ENSG00000231824,30311
LINC01819,ENSG00000231826,30312
ENSG00000231827,ENSG00000231827,30313
ENSG00000231829,ENSG00000231829,30314
ENSG00000231830,ENSG00000231830,30315
MTHFD1P1,ENSG00000231831,30316
RPS7P2,ENSG00000231837,30317
DPY19L4P2,ENSG00000231839,30318
TMEM139-AS1,ENSG00000231840,30319
FAM192BP,ENSG00000231841,30320
HMGB3P14,ENSG00000231845,30321
KRTCAP2P1,ENSG00000231848,30322
UBE2V2P4,ENSG00000231849,30323
MRPS9-AS1,ENSG00000231851,30324
CYP21A2,ENSG00000231852,30325
ENSG00000231855,ENSG00000231855,30326
ENSG00000231856,ENSG00000231856,30327
MORF4L1P5,ENSG00000231857,30328
STAT4-AS1,ENSG00000231858,30329
ENSG00000231859,ENSG00000231859,30330
OR5K2,ENSG00000231861,30331
ENSG00000231863,ENSG00000231863,30332
ENSG00000231864,ENSG00000231864,30333
ENSG00000231866,ENSG00000231866,30334
ENSG00000231867,ENSG00000231867,30335
ENSG00000231868,ENSG00000231868,30336
KRT17P3,ENSG00000231870,30337
IPO9-AS1,ENSG00000231871,30338
ENSG00000231873,ENSG00000231873,30339
TSPY18P,ENSG00000231874,30340
ENSG00000231875,ENSG00000231875,30341
ENSG00000231876,ENSG00000231876,30342
ENSG00000231877,ENSG00000231877,30343
SNRPFP1,ENSG00000231878,30344
TXNL1P1,ENSG00000231879,30345
ENSG00000231880,ENSG00000231880,30346
ENSG00000231881,ENSG00000231881,30347
F10-AS1,ENSG00000231882,30348
ENSG00000231883,ENSG00000231883,30349
NDUFB1P1,ENSG00000231884,30350
PRH1,ENSG00000231887,30351
MTND5P15,ENSG00000231888,30352
TRAF3IP2-AS1,ENSG00000231889,30353
DARS1-AS1,ENSG00000231890,30354
ENSG00000231892,ENSG00000231892,30355
WDR95P,ENSG00000231894,30356
ENSG00000231896,ENSG00000231896,30357
MARK2P14,ENSG00000231897,30358
MYO3B-AS1,ENSG00000231898,30359
GOT2P1,ENSG00000231900,30360
ENSG00000231901,ENSG00000231901,30361
ENSG00000231902,ENSG00000231902,30362
ENSG00000231903,ENSG00000231903,30363
SETP10,ENSG00000231905,30364
ENSG00000231906,ENSG00000231906,30365
GAPDHP37,ENSG00000231907,30366
IDH1-AS1,ENSG00000231908,30367
MAP1LC3BP1,ENSG00000231909,30368
GAMTP2,ENSG00000231910,30369
TPRKBP1,ENSG00000231911,30370
ENSG00000231912,ENSG00000231912,30371
RARRES2P3,ENSG00000231913,30372
LINC00387,ENSG00000231914,30373
SALL4P5,ENSG00000231915,30374
ENSG00000231916,ENSG00000231916,30375
ENSG00000231918,ENSG00000231918,30376
NEBL-AS1,ENSG00000231920,30377
ENSG00000231922,ENSG00000231922,30378
ENSG00000231923,ENSG00000231923,30379
PSG1,ENSG00000231924,30380
TAPBP,ENSG00000231925,30381
SEPHS1P7,ENSG00000231926,30382
ENSG00000231927,ENSG00000231927,30383
HMGB3P31,ENSG00000231929,30384
ENSG00000231930,ENSG00000231930,30385
ENSG00000231931,ENSG00000231931,30386
MYO18B-AS1,ENSG00000231933,30387
FAM242A,ENSG00000231934,30388
ENSG00000231937,ENSG00000231937,30389
RPS7P3,ENSG00000231940,30390
HNRNPA1P36,ENSG00000231942,30391
PGM5P4-AS1,ENSG00000231943,30392
PHKA1-AS1,ENSG00000231944,30393
MTND2P24,ENSG00000231947,30394
HS1BP3-IT1,ENSG00000231948,30395
ENSG00000231949,ENSG00000231949,30396
ENSG00000231951,ENSG00000231951,30397
DPY19L1P2,ENSG00000231952,30398
ENSG00000231953,ENSG00000231953,30399
MTND2P22,ENSG00000231954,30400
ENSG00000231955,ENSG00000231955,30401
HNRNPA1P9,ENSG00000231956,30402
GNAI2P2,ENSG00000231957,30403
ENSG00000231961,ENSG00000231961,30404
ENSG00000231963,ENSG00000231963,30405
ENSG00000231964,ENSG00000231964,30406
ENSG00000231965,ENSG00000231965,30407
LINC02818,ENSG00000231966,30408
ENSG00000231967,ENSG00000231967,30409
MMADHC-DT,ENSG00000231969,30410
ENSG00000231970,ENSG00000231970,30411
CT69,ENSG00000231971,30412
FAM238B,ENSG00000231976,30413
ENSG00000231977,ENSG00000231977,30414
ENSG00000231978,ENSG00000231978,30415
ENSG00000231979,ENSG00000231979,30416
ENSG00000231980,ENSG00000231980,30417
RPL7L1P12,ENSG00000231981,30418
ENSG00000231982,ENSG00000231982,30419
LINC00415,ENSG00000231983,30420
ENSG00000231984,ENSG00000231984,30421
ENSG00000231985,ENSG00000231985,30422
ENSG00000231986,ENSG00000231986,30423
LINC01787,ENSG00000231987,30424
OFD1P3Y,ENSG00000231988,30425
PPP1R2B,ENSG00000231989,30426
ENSG00000231990,ENSG00000231990,30427
ANXA2P2,ENSG00000231991,30428
ENSG00000231992,ENSG00000231992,30429
EP300-AS1,ENSG00000231993,30430
RPL7AP76,ENSG00000231995,30431
ENSG00000231996,ENSG00000231996,30432
LRRC8C-DT,ENSG00000231999,30433
CLCN3P1,ENSG00000232000,30434
ENSG00000232001,ENSG00000232001,30435
LINC01880,ENSG00000232002,30436
ZNF736P12Y,ENSG00000232003,30437
CAP1P2,ENSG00000232004,30438
ENSG00000232006,ENSG00000232006,30439
ENSG00000232009,ENSG00000232009,30440
DNMT3L-AS1,ENSG00000232010,30441
HSPE1P25,ENSG00000232015,30442
ENSG00000232019,ENSG00000232019,30443
LEF1-AS1,ENSG00000232021,30444
FAAHP1,ENSG00000232022,30445
LINC01807,ENSG00000232023,30446
LSM12P1,ENSG00000232024,30447
ENSG00000232027,ENSG00000232027,30448
PRKD3-DT,ENSG00000232028,30449
ELOCP15,ENSG00000232029,30450
MAGEB6B,ENSG00000232030,30451
ENSG00000232031,ENSG00000232031,30452
ENSG00000232032,ENSG00000232032,30453
ENSG00000232034,ENSG00000232034,30454
ENSG00000232035,ENSG00000232035,30455
ENSG00000232036,ENSG00000232036,30456
ENSG00000232037,ENSG00000232037,30457
DEFT1P2,ENSG00000232039,30458
ZBED9,ENSG00000232040,30459
PSMD10P3,ENSG00000232041,30460
ENSG00000232042,ENSG00000232042,30461
ENSG00000232043,ENSG00000232043,30462
SILC1,ENSG00000232044,30463
LINC01798,ENSG00000232046,30464
HNRNPCP9,ENSG00000232048,30465
ENSG00000232050,ENSG00000232050,30466
ENSG00000232053,ENSG00000232053,30467
NPM1P34,ENSG00000232054,30468
ENSG00000232056,ENSG00000232056,30469
ENSG00000232057,ENSG00000232057,30470
ENSG00000232058,ENSG00000232058,30471
ENSG00000232059,ENSG00000232059,30472
SLC4A1APP1,ENSG00000232060,30473
ENSG00000232063,ENSG00000232063,30474
USP9YP33,ENSG00000232064,30475
LINC01063,ENSG00000232065,30476
ENSG00000232068,ENSG00000232068,30477
RPS29P28,ENSG00000232069,30478
TMEM253,ENSG00000232070,30479
ENSG00000232072,ENSG00000232072,30480
ENSG00000232073,ENSG00000232073,30481
MRPL35P2,ENSG00000232075,30482
LINC01031,ENSG00000232077,30483
LINC01697,ENSG00000232079,30484
ENSG00000232080,ENSG00000232080,30485
LARGE-IT1,ENSG00000232081,30486
RPS6KA2-IT1,ENSG00000232082,30487
RPL31P7,ENSG00000232083,30488
LINC01104,ENSG00000232084,30489
ENSG00000232085,ENSG00000232085,30490
ENSG00000232086,ENSG00000232086,30491
HCFC2P1,ENSG00000232087,30492
ENSG00000232089,ENSG00000232089,30493
POLR2DP1,ENSG00000232090,30494
PNLIPP1,ENSG00000232091,30495
DCST1-AS1,ENSG00000232093,30496
YPEL5P1,ENSG00000232096,30497
ENSG00000232097,ENSG00000232097,30498
ZNF584-DT,ENSG00000232098,30499
LINC01653,ENSG00000232100,30500
ENSG00000232101,ENSG00000232101,30501
MTCO3P2,ENSG00000232102,30502
RFX3-DT,ENSG00000232104,30503
RPL32P28,ENSG00000232105,30504
VN1R54P,ENSG00000232109,30505
ENSG00000232110,ENSG00000232110,30506
ENSG00000232111,ENSG00000232111,30507
TMA7,ENSG00000232112,30508
TEX50,ENSG00000232113,30509
NPLP1,ENSG00000232114,30510
ENSG00000232115,ENSG00000232115,30511
LINC00384,ENSG00000232117,30512
BACH1-AS1,ENSG00000232118,30513
MCTS1,ENSG00000232119,30514
ENSG00000232120,ENSG00000232120,30515
ENSG00000232121,ENSG00000232121,30516
ENSG00000232124,ENSG00000232124,30517
DYTN,ENSG00000232125,30518
MTCO3P45,ENSG00000232128,30519
ENSG00000232130,ENSG00000232130,30520
NCOA7-AS1,ENSG00000232131,30521
NDFIP2-AS1,ENSG00000232132,30522
IMPDH1P10,ENSG00000232133,30523
RPS15AP12,ENSG00000232134,30524
ENSG00000232135,ENSG00000232135,30525
DUXAP7,ENSG00000232136,30526
IFNWP5,ENSG00000232138,30527
LINC00867,ENSG00000232139,30528
ENSG00000232140,ENSG00000232140,30529
RPS25P9,ENSG00000232142,30530
PSAT1P2,ENSG00000232144,30531
ENSG00000232145,ENSG00000232145,30532
FMO11P,ENSG00000232148,30533
FERP1,ENSG00000232149,30534
ST13P4,ENSG00000232150,30535
ENSG00000232153,ENSG00000232153,30536
MTCYBP15,ENSG00000232154,30537
ENSG00000232155,ENSG00000232155,30538
C11orf98P1,ENSG00000232158,30539
RAB9BP1,ENSG00000232159,30540
RAP2C-AS1,ENSG00000232160,30541
ENSG00000232161,ENSG00000232161,30542
USP12-AS1,ENSG00000232162,30543
RPLP1P13,ENSG00000232163,30544
LINC01873,ENSG00000232164,30545
ENSG00000232165,ENSG00000232165,30546
ENSG00000232166,ENSG00000232166,30547
ENSG00000232167,ENSG00000232167,30548
P2RY10BP,ENSG00000232168,30549
LINC00708,ENSG00000232170,30550
ENSG00000232172,ENSG00000232172,30551
OR2H5P,ENSG00000232173,30552
ENSG00000232174,ENSG00000232174,30553
ENSG00000232175,ENSG00000232175,30554
ENSG00000232176,ENSG00000232176,30555
MTND4P24,ENSG00000232177,30556
MTATP6P29,ENSG00000232179,30557
ENSG00000232183,ENSG00000232183,30558
ENSG00000232184,ENSG00000232184,30559
CNOT7P2,ENSG00000232185,30560
TERF1P7,ENSG00000232186,30561
FTH1P7,ENSG00000232187,30562
ENSG00000232188,ENSG00000232188,30563
LINC02181,ENSG00000232190,30564
KIF26B-AS1,ENSG00000232192,30565
ENSG00000232193,ENSG00000232193,30566
ENSG00000232194,ENSG00000232194,30567
TOMM22P2,ENSG00000232195,30568
ENSG00000232197,ENSG00000232197,30569
MTCO2P34,ENSG00000232198,30570
RPL3P8,ENSG00000232199,30571
ENSG00000232200,ENSG00000232200,30572
CHORDC1P1,ENSG00000232202,30573
SLC25A6P2,ENSG00000232203,30574
TET1P1,ENSG00000232204,30575
CDY18P,ENSG00000232205,30576
ENSG00000232208,ENSG00000232208,30577
ENSG00000232211,ENSG00000232211,30578
LINC01701,ENSG00000232212,30579
OR2L6P,ENSG00000232215,30580
IGHV3-43,ENSG00000232216,30581
FTLP8,ENSG00000232217,30582
ENSG00000232218,ENSG00000232218,30583
ENSG00000232220,ENSG00000232220,30584
CNN2P10,ENSG00000232223,30585
LINC01047,ENSG00000232225,30586
ARSFP1,ENSG00000232226,30587
ENSG00000232227,ENSG00000232227,30588
RPL36AP16,ENSG00000232228,30589
LINC00865,ENSG00000232229,30590
TPM4P1,ENSG00000232230,30591
LINC02043,ENSG00000232233,30592
ENSG00000232234,ENSG00000232234,30593
CDY3P,ENSG00000232235,30594
ASCL5,ENSG00000232237,30595
RPS29P8,ENSG00000232238,30596
RBPJP5,ENSG00000232239,30597
ENSG00000232240,ENSG00000232240,30598
DYNLT3P1,ENSG00000232241,30599
ZYG11AP1,ENSG00000232242,30600
ENSG00000232245,ENSG00000232245,30601
ENSG00000232249,ENSG00000232249,30602
ENSG00000232252,ENSG00000232252,30603
CSF2RBP1,ENSG00000232254,30604
TMEM114,ENSG00000232258,30605
ENSG00000232259,ENSG00000232259,30606
BTF3L4P1,ENSG00000232260,30607
ENSG00000232261,ENSG00000232261,30608
KRTAP25-1,ENSG00000232263,30609
USP17L24,ENSG00000232264,30610
LINC02805,ENSG00000232265,30611
ACTR3P2,ENSG00000232267,30612
OR52I1,ENSG00000232268,30613
ENSG00000232271,ENSG00000232271,30614
FTH1P1,ENSG00000232273,30615
SLC30A6P1,ENSG00000232277,30616
IFNWP15,ENSG00000232281,30617
MTND1P32,ENSG00000232282,30618
HSD17B3-AS1,ENSG00000232283,30619
GNG12-AS1,ENSG00000232284,30620
ELOBP3,ENSG00000232285,30621
ENSG00000232286,ENSG00000232286,30622
SLC6A1-AS1,ENSG00000232287,30623
ENSG00000232290,ENSG00000232290,30624
ALDH7A1P2,ENSG00000232292,30625
PAICSP7,ENSG00000232293,30626
ENSG00000232294,ENSG00000232294,30627
ENSG00000232295,ENSG00000232295,30628
ENSG00000232296,ENSG00000232296,30629
GRHL3-AS1,ENSG00000232298,30630
ENSG00000232299,ENSG00000232299,30631
FAM215B,ENSG00000232300,30632
LNCPRESS1,ENSG00000232301,30633
DFFBP1,ENSG00000232303,30634
CLCP1,ENSG00000232305,30635
ENSG00000232306,ENSG00000232306,30636
DAOA-AS1,ENSG00000232307,30637
ENSG00000232309,ENSG00000232309,30638
LINC03002,ENSG00000232310,30639
PSMC1P13,ENSG00000232314,30640
LINC02518,ENSG00000232316,30641
MXRA7P1,ENSG00000232320,30642
ENSG00000232325,ENSG00000232325,30643
ENSG00000232327,ENSG00000232327,30644
ENSG00000232328,ENSG00000232328,30645
ARL5AP5,ENSG00000232332,30646
RPS27AP2,ENSG00000232333,30647
ENSG00000232334,ENSG00000232334,30648
ENSG00000232335,ENSG00000232335,30649
ENSG00000232337,ENSG00000232337,30650
RPL4P2,ENSG00000232341,30651
ENSG00000232342,ENSG00000232342,30652
ENSG00000232344,ENSG00000232344,30653
ENSG00000232346,ENSG00000232346,30654
ENSG00000232347,ENSG00000232347,30655
YBX1P7,ENSG00000232349,30656
ENSG00000232350,ENSG00000232350,30657
SEMA3B-AS1,ENSG00000232352,30658
ENSG00000232353,ENSG00000232353,30659
VIPR1-AS1,ENSG00000232354,30660
ENSG00000232355,ENSG00000232355,30661
ENSG00000232358,ENSG00000232358,30662
ENSG00000232359,ENSG00000232359,30663
ENSG00000232360,ENSG00000232360,30664
TRPC6P3,ENSG00000232361,30665
ATP5MGP2,ENSG00000232362,30666
ENSG00000232363,ENSG00000232363,30667
VDAC1P9,ENSG00000232366,30668
FTLP2,ENSG00000232368,30669
PPIAP35,ENSG00000232369,30670
BAG1P1,ENSG00000232370,30671
MTCYBP3,ENSG00000232373,30672
GPR79,ENSG00000232374,30673
ENSG00000232375,ENSG00000232375,30674
ENSG00000232377,ENSG00000232377,30675
RPL29P28,ENSG00000232378,30676
RPL22P23,ENSG00000232379,30677
ZDHHC20P4,ENSG00000232380,30678
OR52U1P,ENSG00000232381,30679
OR5K1,ENSG00000232382,30680
ENSG00000232383,ENSG00000232383,30681
RPS3AP25,ENSG00000232385,30682
ENSG00000232386,ENSG00000232386,30683
SKA2P1,ENSG00000232387,30684
SMIM26,ENSG00000232388,30685
ENSG00000232389,ENSG00000232389,30686
NDUFA5P1,ENSG00000232390,30687
RANP2,ENSG00000232391,30688
GOT2P7,ENSG00000232392,30689
RPL5P6,ENSG00000232393,30690
ENSG00000232394,ENSG00000232394,30691
LNCPOIR,ENSG00000232395,30692
CABP7-DT,ENSG00000232396,30693
TMPRSS11CP,ENSG00000232398,30694
USP17L13,ENSG00000232399,30695
RAD17P1,ENSG00000232400,30696
LINC00112,ENSG00000232401,30697
RPL27P5,ENSG00000232403,30698
EPB41L1-AS1,ENSG00000232406,30699
PPIAP70,ENSG00000232407,30700
ENSG00000232408,ENSG00000232408,30701
ENSG00000232409,ENSG00000232409,30702
ENSG00000232411,ENSG00000232411,30703
STAG2-AS1,ENSG00000232412,30704
ENSG00000232413,ENSG00000232413,30705
ELN-AS1,ENSG00000232415,30706
BPESC1,ENSG00000232416,30707
ENSG00000232418,ENSG00000232418,30708
TTTY19,ENSG00000232419,30709
IL9RP2,ENSG00000232420,30710
KNOP1P4,ENSG00000232422,30711
PRAMEF6,ENSG00000232423,30712
USP9YP29,ENSG00000232424,30713
RPL21P131,ENSG00000232429,30714
RPL31P15,ENSG00000232430,30715
ENSG00000232431,ENSG00000232431,30716
GXYLT1P3,ENSG00000232433,30717
AJM1,ENSG00000232434,30718
ENSG00000232436,ENSG00000232436,30719
RPS26P42,ENSG00000232437,30720
RPL18AP7,ENSG00000232439,30721
MHENCR,ENSG00000232442,30722
ENSG00000232444,ENSG00000232444,30723
EMSLR,ENSG00000232445,30724
ENSG00000232446,ENSG00000232446,30725
MTND5P3,ENSG00000232447,30726
ENSG00000232448,ENSG00000232448,30727
ENSG00000232450,ENSG00000232450,30728
ENSG00000232451,ENSG00000232451,30729
LINC02777,ENSG00000232453,30730
ENSG00000232454,ENSG00000232454,30731
LARS2-AS1,ENSG00000232455,30732
FAM131C2P,ENSG00000232456,30733
SLC16A6P1,ENSG00000232457,30734
LINC01450,ENSG00000232458,30735
OR4F14P,ENSG00000232459,30736
BMPR1AP2,ENSG00000232460,30737
ENSG00000232463,ENSG00000232463,30738
ENSG00000232464,ENSG00000232464,30739
ENSG00000232465,ENSG00000232465,30740
H3P31,ENSG00000232466,30741
TMA16P2,ENSG00000232467,30742
ENSG00000232470,ENSG00000232470,30743
ENSG00000232471,ENSG00000232471,30744
EEF1B2P3,ENSG00000232472,30745
NCKAP5-IT1,ENSG00000232474,30746
HSFY5P,ENSG00000232475,30747
KRT8P52,ENSG00000232479,30748
TGFB2-AS1,ENSG00000232480,30749
ENSG00000232482,ENSG00000232482,30750
RPL37A-DT,ENSG00000232485,30751
DEPDC1P2,ENSG00000232486,30752
RASA3-IT1,ENSG00000232487,30753
MFAP1P1,ENSG00000232489,30754
OSBPL10-AS1,ENSG00000232490,30755
SAPCD2P3,ENSG00000232491,30756
NPM1P13,ENSG00000232492,30757
RPL12P11,ENSG00000232493,30758
ENSG00000232494,ENSG00000232494,30759
RPL3P12,ENSG00000232496,30760
ADIPOR1P1,ENSG00000232497,30761
ENSG00000232499,ENSG00000232499,30762
ENSG00000232500,ENSG00000232500,30763
ENSG00000232502,ENSG00000232502,30764
CYCSP8,ENSG00000232503,30765
ST3GAL5-AS1,ENSG00000232504,30766
MRPL45P1,ENSG00000232508,30767
OR2AH1P,ENSG00000232511,30768
ENSG00000232512,ENSG00000232512,30769
ENSG00000232514,ENSG00000232514,30770
ENSG00000232515,ENSG00000232515,30771
CSPG4BP,ENSG00000232517,30772
ENSG00000232518,ENSG00000232518,30773
ENSG00000232519,ENSG00000232519,30774
GCSIR,ENSG00000232520,30775
ZNF886P,ENSG00000232522,30776
ENSG00000232524,ENSG00000232524,30777
SS18L2P1,ENSG00000232525,30778
VDAC1P13,ENSG00000232526,30779
LINC02802,ENSG00000232527,30780
ENSG00000232528,ENSG00000232528,30781
ENSG00000232529,ENSG00000232529,30782
LIF-AS1,ENSG00000232530,30783
KMT5AP2,ENSG00000232531,30784
FAM131B-AS2,ENSG00000232533,30785
OR5H8,ENSG00000232535,30786
ENSG00000232536,ENSG00000232536,30787
ENSG00000232537,ENSG00000232537,30788
LINC00945,ENSG00000232539,30789
RPL36P19,ENSG00000232540,30790
DPYD-IT1,ENSG00000232542,30791
IGHD4-11,ENSG00000232543,30792
ENSG00000232545,ENSG00000232545,30793
ENSG00000232546,ENSG00000232546,30794
LINC01809,ENSG00000232548,30795
SRD5A1P1,ENSG00000232549,30796
MTCO1P14,ENSG00000232551,30797
CLK2P1,ENSG00000232553,30798
RSU1P2,ENSG00000232554,30799
ENSG00000232555,ENSG00000232555,30800
PRCPP1,ENSG00000232556,30801
ENSG00000232557,ENSG00000232557,30802
KCND3-IT1,ENSG00000232558,30803
LINC01549,ENSG00000232560,30804
TPMTP3,ENSG00000232562,30805
CRB3P1,ENSG00000232563,30806
MRTFA-AS1,ENSG00000232564,30807
RPL23AP35,ENSG00000232568,30808
RPL3P4,ENSG00000232573,30809
ENSG00000232576,ENSG00000232576,30810
ENSG00000232578,ENSG00000232578,30811
MTCO1P27,ENSG00000232579,30812
ENSG00000232581,ENSG00000232581,30813
ENSG00000232582,ENSG00000232582,30814
GPR143P,ENSG00000232583,30815
OFD1P12Y,ENSG00000232585,30816
KIAA1614-AS1,ENSG00000232586,30817
EEF1A1P3,ENSG00000232587,30818
ENSG00000232590,ENSG00000232590,30819
LINC02642,ENSG00000232591,30820
KANTR,ENSG00000232593,30821
ENSG00000232594,ENSG00000232594,30822
CST2P1,ENSG00000232595,30823
LINC01646,ENSG00000232596,30824
ENSG00000232597,ENSG00000232597,30825
ENSG00000232598,ENSG00000232598,30826
ENSG00000232599,ENSG00000232599,30827
TONSL-AS1,ENSG00000232600,30828
ANAPC15P2,ENSG00000232601,30829
ENSG00000232603,ENSG00000232603,30830
ENSG00000232604,ENSG00000232604,30831
HMGN2P11,ENSG00000232605,30832
LINC01412,ENSG00000232606,30833
TIMM9P2,ENSG00000232608,30834
CCT6P4,ENSG00000232610,30835
ENSG00000232611,ENSG00000232611,30836
RPL31P35,ENSG00000232612,30837
LINC02576,ENSG00000232613,30838
USP9YP9,ENSG00000232614,30839
ENSG00000232615,ENSG00000232615,30840
ENSG00000232617,ENSG00000232617,30841
HIVEP2-DT,ENSG00000232618,30842
TSPY17P,ENSG00000232620,30843
C4BPAP2,ENSG00000232621,30844
ENSG00000232622,ENSG00000232622,30845
MRAP-AS1,ENSG00000232623,30846
LINC01517,ENSG00000232624,30847
RPL23AP31,ENSG00000232625,30848
ENSG00000232626,ENSG00000232626,30849
ENSG00000232627,ENSG00000232627,30850
ENSG00000232628,ENSG00000232628,30851
HLA-DQB2,ENSG00000232629,30852
PRPS1P2,ENSG00000232630,30853
MTND2P23,ENSG00000232631,30854
ENSG00000232633,ENSG00000232633,30855
NEFLP1,ENSG00000232634,30856
ENSG00000232636,ENSG00000232636,30857
ENSG00000232638,ENSG00000232638,30858
ENSG00000232640,ENSG00000232640,30859
ENSG00000232642,ENSG00000232642,30860
LINC00385,ENSG00000232643,30861
